location_caught,location_sold,genus,species,survey_event,date,length,habitat_caught,gear_1,gear_2,gear_3,boat_type,motor,crew,departure_time,hours_fishing,is_seller_the_fisher,gender,average_fishing_days_per_week
unitless,unitless,unitless,unitless,unitless,unitless,centimeters,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,hours,unitless,unitless,days
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00249,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00277,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00324,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00258,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00221,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00253,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00322,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00296,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00238,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00259,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00264,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00217,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00308,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00308,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1096,2014/10/19,0.00303,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00213,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00201,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00222,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00274,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00335,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00269,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00292,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00229,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00245,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00349,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00281,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.0023,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00234,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00231,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00218,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00221,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00248,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00258,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00236,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00232,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00226,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00335,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00221,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.0022,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00255,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00238,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00294,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00204,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00253,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.0025,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00237,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00262,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00242,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00211,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00207,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00174,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00301,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,0.00689,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,NaN,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Cheilopogon,unidentified,1116,2014/12/07,NaN,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Papetoai,Chlor_Scar,unidentified,1096,2014/10/19,0.00172,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Chlor_Scar,unidentified,1112,2014/11/16,0.00219,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Chlor_Scar,unidentified,1112,2014/11/16,0.00262,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Chlorurus,spilulrus,1096,2014/10/19,0.00217,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Chlorurus,spilulrus,1096,2014/10/19,0.00174,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Chlorurus,spilulrus,1096,2014/10/19,0.00263,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.0023,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00261,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00206,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00236,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00207,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00179,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00217,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00181,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,NaN,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00325,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00239,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00219,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,NaN,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00216,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00197,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Epinephelus,unidentified,1112,2014/11/16,0.00253,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00225,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00203,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00278,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00227,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00227,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00199,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00211,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00235,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00213,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00266,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.0021,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00251,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00263,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00241,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00233,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00242,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00258,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00242,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00204,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00244,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Lutjanus,unidentified,1112,2014/11/16,0.00318,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1096,2014/10/19,0.00229,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Mulloidichthys,unidentified,1096,2014/10/19,0.00234,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Mulloidichthys,unidentified,1096,2014/10/19,0.00229,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Mulloidichthys,unidentified,1096,2014/10/19,0.00212,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.00269,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.00203,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.00169,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.0029,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.00271,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Mulloidichthys,unidentified,1112,2014/11/16,0.00281,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,NaN,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,0.00182,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,0.00185,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,0.00218,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,0.00285,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Myripristis,unidentified,1112,2014/11/16,0.00243,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00271,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00245,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.0024,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00225,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00177,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.0023,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00266,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00264,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00232,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00239,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00323,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.0027,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00262,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.0027,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00299,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00278,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00319,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Parupeneus,unidentified,1112,2014/11/16,0.00321,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Sargocentron,unidentified,1096,2014/10/19,0.00168,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Sargocentron,unidentified,1096,2014/10/19,0.00206,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,0.0022,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,0.00218,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,0.00182,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,0.00215,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,0.00213,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00252,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00252,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00221,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,NaN,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.0024,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00273,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00332,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00639,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00231,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00214,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00207,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Scarus,unidentified,1112,2014/11/16,0.00243,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00325,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.0021,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00313,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.0031,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00307,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00291,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00266,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00268,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00258,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00281,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Selar,unidentified,1112,2014/11/16,0.00241,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1096,2014/10/19,0.00172,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Siganus,unidentified,1096,2014/10/19,0.00203,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Siganus,unidentified,1096,2014/10/19,0.00201,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Siganus,unidentified,1096,2014/10/19,0.00214,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Siganus,unidentified,1096,2014/10/19,NaN,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.0021,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00229,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00216,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00207,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.0017,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00202,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00158,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00169,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00168,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00167,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.0015,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00167,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00156,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00171,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00181,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00187,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00187,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00202,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.002,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,NaN,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00226,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Siganus,unidentified,1112,2014/11/16,0.00252,lagoon,,,,,,NaN,14:00,3.5,Y,M,
,Papetoai,Tylosurus,unidentified,1096,2014/10/19,0.00823,open ocean,marara_net,,net,poti,Y,1.0,19:00,6,Y,M,7
,Papetoai,Tylosurus,unidentified,1116,2014/12/07,NaN,open ocean,marara_net,,net,poti,Y,1.0,17:00:00 PM,7,Y,M,7
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00221,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00195,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00199,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00208,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00192,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00217,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00195,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00189,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00166,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00152,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00222,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00194,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00199,,,,,speargun,,NaN,19:00,6,N,M,
,Teavaro,Chlor_Scar,unidentified,1191,2015/07/19,0.00214,,,,,speargun,,NaN,19:00,6,N,M,
